movieId,title,clean_title,genres,year,avg_rating,rating_count,tags
1931,Mutiny on the Bounty (1935),Mutiny on the Bounty,Adventure|Drama,1935,4.17,6,adventure drama adventure drama adventure drama decade1930
1932,"Great Ziegfeld, The (1936)","Great Ziegfeld, The",Drama|Musical,1936,3.5,1,drama musical drama musical drama musical decade1930
1933,"Life of Emile Zola, The (1937)","Life of Emile Zola, The",Drama,1937,3.0,1,drama drama drama decade1930
1934,You Can't Take It with You (1938),You Can't Take It with You,Comedy|Romance,1938,3.83,3,comedy romance comedy romance comedy romance decade1930
1936,Mrs. Miniver (1942),Mrs. Miniver,Drama|War,1942,4.0,3,drama war drama war drama war decade1940
1937,Going My Way (1944),Going My Way,Comedy|Drama|Musical,1944,3.25,2,comedy drama musical comedy drama musical comedy drama musical decade1940
1938,"Lost Weekend, The (1945)","Lost Weekend, The",Drama,1945,4.0,3,drama drama drama decade1940
1939,"Best Years of Our Lives, The (1946)","Best Years of Our Lives, The",Drama|War,1946,4.06,8,drama war drama war drama war decade1940
1940,Gentleman's Agreement (1947),Gentleman's Agreement,Drama,1947,4.0,1,drama drama drama decade1940
1941,Hamlet (1948),Hamlet,Drama,1948,3.5,2,drama drama drama decade1940
1942,All the King's Men (1949),All the King's Men,Drama,1949,4.25,4,drama drama drama decade1940
1944,From Here to Eternity (1953),From Here to Eternity,Drama|Romance|War,1953,3.95,11,drama romance war drama romance war drama romance war decade1950
1945,On the Waterfront (1954),On the Waterfront,Crime|Drama,1954,4.41,22,crime drama crime drama crime drama decade1950
1946,Marty (1955),Marty,Drama|Romance,1955,3.83,3,drama romance drama romance drama romance decade1950
1947,West Side Story (1961),West Side Story,Drama|Musical|Romance,1961,4.12,26,drama musical romance drama musical romance drama musical romance decade1960
1948,Tom Jones (1963),Tom Jones,Adventure|Comedy|Romance,1963,3.64,7,adventure comedy romance adventure comedy romance adventure comedy romance decade1960
1949,"Man for All Seasons, A (1966)","Man for All Seasons, A",Drama,1966,4.33,6,drama drama drama decade1960
1950,In the Heat of the Night (1967),In the Heat of the Night,Drama|Mystery,1967,4.18,11,drama mystery drama mystery drama mystery decade1960
1951,Oliver! (1968),Oliver!,Drama|Musical,1968,3.83,6,drama musical drama musical drama musical decade1960
1952,Midnight Cowboy (1969),Midnight Cowboy,Drama,1969,4.26,19,drama drama drama decade1960
1953,"French Connection, The (1971)","French Connection, The",Action|Crime|Thriller,1971,3.97,37,action crime thriller action crime thriller action crime thriller decade1970
1954,Rocky (1976),Rocky,Drama,1976,4.12,56,drama drama drama decade1970
1955,Kramer vs. Kramer (1979),Kramer vs. Kramer,Drama,1979,4.0,13,drama drama drama decade1970
1956,Ordinary People (1980),Ordinary People,Drama,1980,4.14,11,drama drama drama decade1980
1957,Chariots of Fire (1981),Chariots of Fire,Drama,1981,4.04,13,drama drama drama decade1980
1958,Terms of Endearment (1983),Terms of Endearment,Comedy|Drama,1983,3.98,20,comedy drama comedy drama comedy drama decade1980
1959,Out of Africa (1985),Out of Africa,Drama|Romance,1985,3.67,15,drama romance drama romance drama romance decade1980
1960,"Last Emperor, The (1987)","Last Emperor, The",Drama,1987,3.8,25,drama drama drama decade1980
1961,Rain Man (1988),Rain Man,Drama,1988,3.95,89,drama drama drama decade1980
1962,Driving Miss Daisy (1989),Driving Miss Daisy,Drama,1989,4.03,20,drama drama drama decade1980
1963,Take the Money and Run (1969),Take the Money and Run,Comedy|Crime,1969,3.6,10,comedy crime comedy crime comedy crime decade1960
1964,Klute (1971),Klute,Drama|Mystery,1971,4.08,6,drama mystery drama mystery drama mystery decade1970
1965,Repo Man (1984),Repo Man,Comedy|Sci-Fi,1984,4.0,14,comedy scifi comedy scifi comedy scifi decade1980
1966,Metropolitan (1990),Metropolitan,Comedy,1990,4.17,6,comedy comedy comedy decade1990
1967,Labyrinth (1986),Labyrinth,Adventure|Fantasy|Musical,1986,4.03,38,adventure fantasy musical adventure fantasy musical adventure fantasy musical decade1980
1968,"Breakfast Club, The (1985)","Breakfast Club, The",Comedy|Drama,1985,4.03,98,comedy drama comedy drama comedy drama decade1980
1969,"Nightmare on Elm Street 2: Freddy's Revenge, A (1985)","Nightmare on Elm Street 2: Freddy's Revenge, A",Horror,1985,3.25,4,horror horror horror decade1980
1970,"Nightmare on Elm Street 3: Dream Warriors, A (1987)","Nightmare on Elm Street 3: Dream Warriors, A",Horror|Thriller,1987,3.57,7,horror thriller horror thriller horror thriller decade1980
1971,"Nightmare on Elm Street 4: The Dream Master, A (1988)","Nightmare on Elm Street 4: The Dream Master, A",Horror|Thriller,1988,3.33,3,horror thriller horror thriller horror thriller decade1980
1972,"Nightmare on Elm Street 5: The Dream Child, A (1989)","Nightmare on Elm Street 5: The Dream Child, A",Horror,1989,3.5,3,horror horror horror decade1980
1973,"Freddy's Dead: The Final Nightmare (Nightmare on Elm Street Part 6: Freddy's Dead, A) (1991)","Freddy's Dead: The Final Nightmare (Nightmare on Elm Street Part 6: Freddy's Dead, A)",Horror,1991,3.0,1,horror horror horror decade1990
1974,Friday the 13th (1980),Friday the 13th,Horror|Mystery|Thriller,1980,3.78,9,horror mystery thriller horror mystery thriller horror mystery thriller decade1980
1975,Friday the 13th Part 2 (1981),Friday the 13th Part 2,Horror,1981,4.0,2,horror horror horror decade1980
1976,Friday the 13th Part 3: 3D (1982),Friday the 13th Part 3: 3D,Horror,1982,3.33,3,horror horror horror decade1980
1977,Friday the 13th Part IV: The Final Chapter (1984),Friday the 13th Part IV: The Final Chapter,Horror,1984,3.33,3,horror horror horror decade1980
1978,Friday the 13th Part V: A New Beginning (1985),Friday the 13th Part V: A New Beginning,Horror,1985,3.0,1,horror horror horror decade1980
1979,Friday the 13th Part VI: Jason Lives (1986),Friday the 13th Part VI: Jason Lives,Horror,1986,3.67,3,horror horror horror decade1980
1980,Friday the 13th Part VII: The New Blood (1988),Friday the 13th Part VII: The New Blood,Horror,1988,3.75,0,horror horror horror decade1980
1981,Friday the 13th Part VIII: Jason Takes Manhattan (1989),Friday the 13th Part VIII: Jason Takes Manhattan,Horror,1989,3.0,1,horror horror horror decade1980
1982,Halloween (1978),Halloween,Horror,1978,3.88,25,horror horror horror decade1970
1983,Halloween II (1981),Halloween II,Horror,1981,3.0,2,horror horror horror decade1980
1984,Halloween III: Season of the Witch (1982),Halloween III: Season of the Witch,Horror,1982,3.75,0,horror horror horror decade1980
1985,Halloween 4: The Return of Michael Myers (1988),Halloween 4: The Return of Michael Myers,Horror,1988,3.75,0,horror horror horror decade1980
1986,Halloween 5: The Revenge of Michael Myers (1989),Halloween 5: The Revenge of Michael Myers,Horror,1989,3.75,0,horror horror horror decade1980
1987,Prom Night (1980),Prom Night,Horror,1980,3.0,1,horror horror horror decade1980
1990,Prom Night IV: Deliver Us From Evil (1992),Prom Night IV: Deliver Us From Evil,Horror,1992,4.0,1,horror horror horror decade1990
1991,Child's Play (1988),Child's Play,Horror|Thriller,1988,3.29,7,horror thriller horror thriller horror thriller decade1980
1992,Child's Play 2 (1990),Child's Play 2,Horror|Thriller,1990,3.0,2,horror thriller horror thriller horror thriller decade1990
1993,Child's Play 3 (1991),Child's Play 3,Comedy|Horror|Thriller,1991,3.0,1,comedy horror thriller comedy horror thriller comedy horror thriller decade1990
1994,Poltergeist (1982),Poltergeist,Horror|Thriller,1982,3.72,38,horror thriller horror thriller horror thriller decade1980
1995,Poltergeist II: The Other Side (1986),Poltergeist II: The Other Side,Horror|Thriller,1986,3.75,0,horror thriller horror thriller horror thriller decade1980
1996,Poltergeist III (1988),Poltergeist III,Horror|Thriller,1988,3.0,1,horror thriller horror thriller horror thriller decade1980
1997,"Exorcist, The (1973)","Exorcist, The",Horror|Mystery,1973,4.12,45,horror mystery horror mystery horror mystery decade1970
1998,Exorcist II: The Heretic (1977),Exorcist II: The Heretic,Horror,1977,3.75,0,horror horror horror decade1970
1999,"Exorcist III, The (1990)","Exorcist III, The",Horror,1990,5.0,1,horror horror horror decade1990
2000,Lethal Weapon (1987),Lethal Weapon,Action|Comedy|Crime|Drama,1987,3.77,71,action comedy crime drama action comedy crime drama action comedy crime drama decade1980
2001,Lethal Weapon 2 (1989),Lethal Weapon 2,Action|Comedy|Crime|Drama,1989,3.54,36,action comedy crime drama action comedy crime drama action comedy crime drama decade1980
2002,Lethal Weapon 3 (1992),Lethal Weapon 3,Action|Comedy|Crime|Drama,1992,3.4,34,action comedy crime drama action comedy crime drama action comedy crime drama decade1990
2003,Gremlins (1984),Gremlins,Comedy|Horror,1984,3.69,34,comedy horror comedy horror comedy horror decade1980
2004,Gremlins 2: The New Batch (1990),Gremlins 2: The New Batch,Comedy|Horror,1990,3.54,13,comedy horror comedy horror comedy horror decade1990
2005,"Goonies, The (1985)","Goonies, The",Action|Adventure|Children|Comedy|Fantasy,1985,3.87,47,action adventure children comedy fantasy action adventure children comedy fantasy action adventure children comedy fantasy decade1980
2006,"Mask of Zorro, The (1998)","Mask of Zorro, The",Action|Comedy|Romance,1998,3.67,41,action comedy romance action comedy romance action comedy romance decade1990
2007,Polish Wedding (1998),Polish Wedding,Comedy,1998,5.0,1,comedy comedy comedy decade1990
2008,"This World, Then the Fireworks (1997)","This World, Then the Fireworks",Crime|Drama|Film-Noir,1997,3.0,1,crime drama filmnoir crime drama filmnoir crime drama filmnoir decade1990
2009,Soylent Green (1973),Soylent Green,Drama|Mystery|Sci-Fi|Thriller,1973,3.53,18,drama mystery scifi thriller drama mystery scifi thriller drama mystery scifi thriller decade1970
2010,Metropolis (1927),Metropolis,Drama|Sci-Fi,1927,3.92,20,drama scifi drama scifi drama scifi decade1920
2011,Back to the Future Part II (1989),Back to the Future Part II,Adventure|Comedy|Sci-Fi,1989,3.86,72,adventure comedy scifi adventure comedy scifi adventure comedy scifi decade1980
2012,Back to the Future Part III (1990),Back to the Future Part III,Adventure|Comedy|Sci-Fi|Western,1990,3.7,71,adventure comedy scifi western adventure comedy scifi western adventure comedy scifi western decade1990
2013,"Poseidon Adventure, The (1972)","Poseidon Adventure, The",Action|Adventure|Drama,1972,3.56,16,action adventure drama action adventure drama action adventure drama decade1970
2014,Freaky Friday (1977),Freaky Friday,Children|Comedy|Fantasy,1977,3.25,4,children comedy fantasy children comedy fantasy children comedy fantasy decade1970
2015,"Absent-Minded Professor, The (1961)","Absent-Minded Professor, The",Children|Comedy|Fantasy,1961,3.39,9,children comedy fantasy children comedy fantasy children comedy fantasy decade1960
2016,"Apple Dumpling Gang Rides Again, The (1979)","Apple Dumpling Gang Rides Again, The",Children|Comedy|Western,1979,3.0,3,children comedy western children comedy western children comedy western decade1970
2017,Babes in Toyland (1961),Babes in Toyland,Children|Fantasy|Musical,1961,3.75,4,children fantasy musical children fantasy musical children fantasy musical decade1960
2018,Bambi (1942),Bambi,Animation|Children|Drama,1942,3.66,32,animation children drama animation children drama animation children drama decade1940
2019,Seven Samurai (Shichinin no samurai) (1954),Seven Samurai (Shichinin no samurai),Action|Adventure|Drama,1954,4.28,46,action adventure drama action adventure drama action adventure drama decade1950
2020,Dangerous Liaisons (1988),Dangerous Liaisons,Drama|Romance,1988,4.22,23,drama romance drama romance drama romance decade1980
2021,Dune (1984),Dune,Adventure|Sci-Fi,1984,3.81,31,adventure scifi adventure scifi adventure scifi decade1980
2022,"Last Temptation of Christ, The (1988)","Last Temptation of Christ, The",Drama,1988,3.69,8,drama drama drama decade1980
2023,"Godfather: Part III, The (1990)","Godfather: Part III, The",Crime|Drama|Mystery|Thriller,1990,3.71,36,crime drama mystery thriller crime drama mystery thriller crime drama mystery thriller decade1990
2024,"Rapture, The (1991)","Rapture, The",Drama|Mystery,1991,3.33,3,drama mystery drama mystery drama mystery decade1990
2025,Lolita (1997),Lolita,Drama|Romance,1997,3.93,7,drama romance drama romance drama romance decade1990
2026,Disturbing Behavior (1998),Disturbing Behavior,Horror|Thriller,1998,3.75,0,horror thriller horror thriller horror thriller decade1990
2027,Jane Austen's Mafia! (1998),Jane Austen's Mafia!,Comedy|Crime,1998,3.0,2,comedy crime comedy crime comedy crime decade1990
2028,Saving Private Ryan (1998),Saving Private Ryan,Action|Drama|War,1998,4.25,179,action drama war action drama war action drama war decade1990
2032,"Barefoot Executive, The (1971)","Barefoot Executive, The",Children|Comedy,1971,3.75,0,children comedy children comedy children comedy decade1970
2033,"Black Cauldron, The (1985)","Black Cauldron, The",Adventure|Animation|Children|Fantasy,1985,3.75,8,adventure animation children fantasy adventure animation children fantasy adventure animation children fantasy decade1980
2034,"Black Hole, The (1979)","Black Hole, The",Children|Sci-Fi,1979,3.5,5,children scifi children scifi children scifi decade1970
2035,Blackbeard's Ghost (1968),Blackbeard's Ghost,Children|Comedy,1968,3.67,3,children comedy children comedy children comedy decade1960
2036,Blank Check (1994),Blank Check,Children|Comedy,1994,3.25,2,children comedy children comedy children comedy decade1990
2037,Candleshoe (1977),Candleshoe,Adventure|Children|Comedy,1977,4.0,1,adventure children comedy adventure children comedy adventure children comedy decade1970
2038,"Cat from Outer Space, The (1978)","Cat from Outer Space, The",Children|Comedy|Sci-Fi,1978,3.0,2,children comedy scifi children comedy scifi children comedy scifi decade1970
2040,"Computer Wore Tennis Shoes, The (1969)","Computer Wore Tennis Shoes, The",Children|Comedy,1969,3.2,5,children comedy children comedy children comedy decade1960
2041,Condorman (1981),Condorman,Action|Adventure|Children|Comedy,1981,4.0,2,action adventure children comedy action adventure children comedy action adventure children comedy decade1980
2042,D2: The Mighty Ducks (1994),D2: The Mighty Ducks,Children|Comedy,1994,3.17,3,children comedy children comedy children comedy decade1990
2043,Darby O'Gill and the Little People (1959),Darby O'Gill and the Little People,Adventure|Children|Fantasy,1959,3.0,3,adventure children fantasy adventure children fantasy adventure children fantasy decade1950
2044,"Devil and Max Devlin, The (1981)","Devil and Max Devlin, The",Comedy|Fantasy,1981,3.0,1,comedy fantasy comedy fantasy comedy fantasy decade1980
2046,Flight of the Navigator (1986),Flight of the Navigator,Adventure|Children|Sci-Fi,1986,3.45,21,adventure children scifi adventure children scifi adventure children scifi decade1980
2048,"Great Mouse Detective, The (1986)","Great Mouse Detective, The",Action|Animation|Children|Crime,1986,3.56,8,action animation children crime action animation children crime action animation children crime decade1980
2050,Herbie Goes Bananas (1980),Herbie Goes Bananas,Adventure|Children|Comedy,1980,4.0,2,adventure children comedy adventure children comedy adventure children comedy decade1980
2051,Herbie Goes to Monte Carlo (1977),Herbie Goes to Monte Carlo,Adventure|Children|Comedy,1977,4.0,1,adventure children comedy adventure children comedy adventure children comedy decade1970
2052,Hocus Pocus (1993),Hocus Pocus,Children|Comedy|Fantasy|Horror,1993,3.4,15,children comedy fantasy horror children comedy fantasy horror children comedy fantasy horror decade1990
2053,"Honey, I Blew Up the Kid (1992)","Honey, I Blew Up the Kid",Children|Comedy|Sci-Fi,1992,3.07,7,children comedy scifi children comedy scifi children comedy scifi decade1990
2054,"Honey, I Shrunk the Kids (1989)","Honey, I Shrunk the Kids",Adventure|Children|Comedy|Fantasy|Sci-Fi,1989,3.38,39,adventure children comedy fantasy scifi adventure children comedy fantasy scifi adventure children comedy fantasy scifi decade1980
2055,Hot Lead and Cold Feet (1978),Hot Lead and Cold Feet,Action|Comedy|Western,1978,3.0,1,action comedy western action comedy western action comedy western decade1970
2056,In Search of the Castaways (1962),In Search of the Castaways,Adventure|Children,1962,3.0,1,adventure children adventure children adventure children decade1960
2057,"Incredible Journey, The (1963)","Incredible Journey, The",Adventure|Children,1963,3.67,3,adventure children adventure children adventure children decade1960
2058,"Negotiator, The (1998)","Negotiator, The",Action|Crime|Drama|Mystery|Thriller,1998,3.72,25,action crime drama mystery thriller action crime drama mystery thriller action crime drama mystery thriller decade1990
2059,"Parent Trap, The (1998)","Parent Trap, The",Children|Comedy|Romance,1998,3.4,10,children comedy romance children comedy romance children comedy romance decade1990
2060,BASEketball (1998),BASEketball,Comedy,1998,3.61,9,comedy comedy comedy decade1990
2064,Roger & Me (1989),Roger & Me,Documentary,1989,4.21,26,documentary documentary documentary decade1980
2065,"Purple Rose of Cairo, The (1985)","Purple Rose of Cairo, The",Comedy|Drama|Fantasy|Romance,1985,4.05,11,comedy drama fantasy romance comedy drama fantasy romance comedy drama fantasy romance decade1980
2066,Out of the Past (1947),Out of the Past,Film-Noir,1947,4.12,4,filmnoir filmnoir filmnoir decade1940
2067,Doctor Zhivago (1965),Doctor Zhivago,Drama|Romance|War,1965,4.14,21,drama romance war drama romance war drama romance war decade1960
2068,Fanny and Alexander (Fanny och Alexander) (1982),Fanny and Alexander (Fanny och Alexander),Drama|Fantasy|Mystery,1982,5.0,1,drama fantasy mystery drama fantasy mystery drama fantasy mystery decade1980
2069,"Trip to Bountiful, The (1985)","Trip to Bountiful, The",Drama,1985,4.25,2,drama drama drama decade1980
2070,Tender Mercies (1983),Tender Mercies,Drama|Romance|Western,1983,4.0,4,drama romance western drama romance western drama romance western decade1980
2071,And the Band Played On (1993),And the Band Played On,Drama,1993,3.25,2,drama drama drama decade1990
2072,"'burbs, The (1989)","'burbs, The",Comedy,1989,3.83,12,comedy comedy comedy decade1980
2073,Fandango (1985),Fandango,Comedy,1985,3.6,5,comedy comedy comedy decade1980
2074,"Night Porter, The (Portiere di notte, Il) (1974)","Night Porter, The (Portiere di notte, Il)",Crime|Drama|Romance,1974,3.67,3,crime drama romance crime drama romance crime drama romance decade1970
2075,Mephisto (1981),Mephisto,Drama|War,1981,5.0,1,drama war drama war drama war decade1980
2076,Blue Velvet (1986),Blue Velvet,Drama|Mystery|Thriller,1986,4.1,43,drama mystery thriller drama mystery thriller drama mystery thriller decade1980
2077,"Journey of Natty Gann, The (1985)","Journey of Natty Gann, The",Adventure|Children,1985,3.62,4,adventure children adventure children adventure children decade1980
2078,"Jungle Book, The (1967)","Jungle Book, The",Animation|Children|Comedy|Musical,1967,3.97,49,animation children comedy musical animation children comedy musical animation children comedy musical decade1960
2080,Lady and the Tramp (1955),Lady and the Tramp,Animation|Children|Comedy|Romance,1955,3.69,47,animation children comedy romance animation children comedy romance animation children comedy romance decade1950
2081,"Little Mermaid, The (1989)","Little Mermaid, The",Animation|Children|Comedy|Musical|Romance,1989,3.81,54,animation children comedy musical romance animation children comedy musical romance animation children comedy musical romance decade1980
2082,"Mighty Ducks, The (1992)","Mighty Ducks, The",Children|Comedy,1992,3.33,15,children comedy children comedy children comedy decade1990
2083,"Muppet Christmas Carol, The (1992)","Muppet Christmas Carol, The",Children|Comedy|Musical,1992,3.81,18,children comedy musical children comedy musical children comedy musical decade1990
2084,Newsies (1992),Newsies,Children|Musical,1992,4.0,2,children musical children musical children musical decade1990
2085,101 Dalmatians (One Hundred and One Dalmatians) (1961),101 Dalmatians (One Hundred and One Dalmatians),Adventure|Animation|Children,1961,3.6,40,adventure animation children adventure animation children adventure animation children decade1960
2087,Peter Pan (1953),Peter Pan,Animation|Children|Fantasy|Musical,1953,3.68,38,animation children fantasy musical animation children fantasy musical animation children fantasy musical decade1950
2088,Popeye (1980),Popeye,Adventure|Comedy|Musical,1980,3.28,9,adventure comedy musical adventure comedy musical adventure comedy musical decade1980
2089,"Rescuers Down Under, The (1990)","Rescuers Down Under, The",Adventure|Animation|Children,1990,3.5,10,adventure animation children adventure animation children adventure animation children decade1990
2090,"Rescuers, The (1977)","Rescuers, The",Adventure|Animation|Children|Crime|Drama,1977,3.55,11,adventure animation children crime drama adventure animation children crime drama adventure animation children crime drama decade1970
2091,Return from Witch Mountain (1978),Return from Witch Mountain,Children|Sci-Fi,1978,3.0,2,children scifi children scifi children scifi decade1970
2092,"Return of Jafar, The (1994)","Return of Jafar, The",Adventure|Animation|Children|Fantasy|Musical|Romance,1994,3.5,2,adventure animation children fantasy musical romance adventure animation children fantasy musical romance adventure animation children fantasy musical romance decade1990
2093,Return to Oz (1985),Return to Oz,Adventure|Children|Fantasy,1985,3.38,4,adventure children fantasy adventure children fantasy adventure children fantasy decade1980
2094,"Rocketeer, The (1991)","Rocketeer, The",Action|Adventure|Sci-Fi,1991,3.48,33,action adventure scifi action adventure scifi action adventure scifi decade1990
2095,"Shaggy D.A., The (1976)","Shaggy D.A., The",Children|Comedy,1976,3.25,2,children comedy children comedy children comedy decade1970
2096,Sleeping Beauty (1959),Sleeping Beauty,Animation|Children|Musical,1959,3.58,19,animation children musical animation children musical animation children musical decade1950
2097,Something Wicked This Way Comes (1983),Something Wicked This Way Comes,Children|Drama|Fantasy|Mystery|Thriller,1983,3.42,6,children drama fantasy mystery thriller children drama fantasy mystery thriller children drama fantasy mystery thriller decade1980
2098,Son of Flubber (1963),Son of Flubber,Children|Comedy,1963,3.0,1,children comedy children comedy children comedy decade1960
2099,Song of the South (1946),Song of the South,Adventure|Animation|Children|Musical,1946,3.6,5,adventure animation children musical adventure animation children musical adventure animation children musical decade1940
2100,Splash (1984),Splash,Comedy|Fantasy|Romance,1984,3.55,39,comedy fantasy romance comedy fantasy romance comedy fantasy romance decade1980
2102,Steamboat Willie (1928),Steamboat Willie,Animation|Children|Comedy|Musical,1928,4.0,1,animation children comedy musical animation children comedy musical animation children comedy musical decade1920
2103,Tall Tale (1995),Tall Tale,Adventure|Children|Fantasy|Western,1995,4.0,1,adventure children fantasy western adventure children fantasy western adventure children fantasy western decade1990
2104,Tex (1982),Tex,Drama,1982,4.0,1,drama drama drama decade1980
2105,Tron (1982),Tron,Action|Adventure|Sci-Fi,1982,3.5,44,action adventure scifi action adventure scifi action adventure scifi decade1980
2106,Swing Kids (1993),Swing Kids,Drama|War,1993,3.7,5,drama war drama war drama war decade1990
2107,Halloween H20: 20 Years Later (Halloween 7: The Revenge of Laurie Strode) (1998),Halloween H20: 20 Years Later (Halloween 7: The Revenge of Laurie Strode),Horror|Thriller,1998,3.25,2,horror thriller horror thriller horror thriller decade1990
2108,L.A. Story (1991),L.A. Story,Comedy|Romance,1991,3.69,21,comedy romance comedy romance comedy romance decade1990
2109,"Jerk, The (1979)","Jerk, The",Comedy,1979,3.56,24,comedy comedy comedy decade1970
2110,Dead Men Don't Wear Plaid (1982),Dead Men Don't Wear Plaid,Comedy|Crime|Thriller,1982,3.81,13,comedy crime thriller comedy crime thriller comedy crime thriller decade1980
2111,"Man with Two Brains, The (1983)","Man with Two Brains, The",Comedy,1983,3.39,9,comedy comedy comedy decade1980
2112,Grand Canyon (1991),Grand Canyon,Crime|Drama,1991,3.58,6,crime drama crime drama crime drama decade1990
2114,"Outsiders, The (1983)","Outsiders, The",Drama,1983,3.72,16,drama drama drama decade1980
2115,Indiana Jones and the Temple of Doom (1984),Indiana Jones and the Temple of Doom,Action|Adventure|Fantasy,1984,3.84,97,action adventure fantasy action adventure fantasy action adventure fantasy decade1980
2116,"Lord of the Rings, The (1978)","Lord of the Rings, The",Adventure|Animation|Children|Fantasy,1978,3.89,9,adventure animation children fantasy adventure animation children fantasy adventure animation children fantasy decade1970
2117,1984 (Nineteen Eighty-Four) (1984),1984 (Nineteen Eighty-Four),Drama|Sci-Fi,1984,3.85,13,drama scifi drama scifi drama scifi decade1980
2118,"Dead Zone, The (1983)","Dead Zone, The",Thriller,1983,3.86,14,thriller thriller thriller decade1980
2119,Maximum Overdrive (1986),Maximum Overdrive,Horror,1986,3.75,0,horror horror horror decade1980
2120,Needful Things (1993),Needful Things,Drama|Horror,1993,3.75,0,drama horror drama horror drama horror decade1990
2121,Cujo (1983),Cujo,Horror|Thriller,1983,3.0,1,horror thriller horror thriller horror thriller decade1980
2122,Children of the Corn (1984),Children of the Corn,Horror|Thriller,1984,3.42,6,horror thriller horror thriller horror thriller decade1980
2123,All Dogs Go to Heaven (1989),All Dogs Go to Heaven,Animation|Children|Comedy|Drama|Fantasy,1989,3.28,9,animation children comedy drama fantasy animation children comedy drama fantasy animation children comedy drama fantasy decade1980
2124,"Addams Family, The (1991)","Addams Family, The",Children|Comedy|Fantasy,1991,3.62,30,children comedy fantasy children comedy fantasy children comedy fantasy decade1990
2125,Ever After: A Cinderella Story (1998),Ever After: A Cinderella Story,Comedy|Drama|Romance,1998,3.83,18,comedy drama romance comedy drama romance comedy drama romance decade1990
2126,Snake Eyes (1998),Snake Eyes,Action|Crime|Mystery|Thriller,1998,3.39,9,action crime mystery thriller action crime mystery thriller action crime mystery thriller decade1990
2130,Atlantic City (1980),Atlantic City,Crime|Drama|Romance,1980,3.69,8,crime drama romance crime drama romance crime drama romance decade1980
2131,Autumn Sonata (Höstsonaten) (1978),Autumn Sonata (Höstsonaten),Drama,1978,4.62,4,drama drama drama decade1970
2132,Who's Afraid of Virginia Woolf? (1966),Who's Afraid of Virginia Woolf?,Drama,1966,4.14,7,drama drama drama decade1960
2133,Adventures in Babysitting (1987),Adventures in Babysitting,Adventure|Comedy,1987,3.69,16,adventure comedy adventure comedy adventure comedy decade1980
2134,Weird Science (1985),Weird Science,Comedy|Fantasy|Sci-Fi,1985,3.42,18,comedy fantasy scifi comedy fantasy scifi comedy fantasy scifi decade1980
2135,Doctor Dolittle (1967),Doctor Dolittle,Adventure|Children|Musical,1967,4.0,10,adventure children musical adventure children musical adventure children musical decade1960
2136,"Nutty Professor, The (1963)","Nutty Professor, The",Comedy|Sci-Fi,1963,3.42,6,comedy scifi comedy scifi comedy scifi decade1960
2137,Charlotte's Web (1973),Charlotte's Web,Animation|Children,1973,3.76,19,animation children animation children animation children decade1970
2138,Watership Down (1978),Watership Down,Adventure|Animation|Children|Drama|Fantasy,1978,4.05,10,adventure animation children drama fantasy adventure animation children drama fantasy adventure animation children drama fantasy decade1970
2139,"Secret of NIMH, The (1982)","Secret of NIMH, The",Adventure|Animation|Children|Drama,1982,3.63,19,adventure animation children drama adventure animation children drama adventure animation children drama decade1980
2140,"Dark Crystal, The (1982)","Dark Crystal, The",Adventure|Fantasy,1982,3.78,29,adventure fantasy adventure fantasy adventure fantasy decade1980
2141,"American Tail, An (1986)","American Tail, An",Adventure|Animation|Children|Comedy,1986,4.0,11,adventure animation children comedy adventure animation children comedy adventure animation children comedy decade1980
2142,"American Tail: Fievel Goes West, An (1991)","American Tail: Fievel Goes West, An",Adventure|Animation|Children|Musical|Western,1991,3.14,7,adventure animation children musical western adventure animation children musical western adventure animation children musical western decade1990
2143,Legend (1985),Legend,Adventure|Fantasy|Romance,1985,3.5,9,adventure fantasy romance adventure fantasy romance adventure fantasy romance decade1980
2144,Sixteen Candles (1984),Sixteen Candles,Comedy|Romance,1984,3.78,44,comedy romance comedy romance comedy romance decade1980
2145,Pretty in Pink (1986),Pretty in Pink,Comedy|Drama|Romance,1986,3.52,27,comedy drama romance comedy drama romance comedy drama romance decade1980
2146,St. Elmo's Fire (1985),St. Elmo's Fire,Drama|Romance,1985,3.58,13,drama romance drama romance drama romance decade1980
2147,"Clan of the Cave Bear, The (1986)","Clan of the Cave Bear, The",Adventure|Drama|Fantasy,1986,3.0,2,adventure drama fantasy adventure drama fantasy adventure drama fantasy decade1980
2148,House (1986),House,Comedy|Fantasy|Horror,1986,4.25,4,comedy fantasy horror comedy fantasy horror comedy fantasy horror decade1980
2149,House II: The Second Story (1987),House II: The Second Story,Comedy|Fantasy|Horror,1987,4.0,1,comedy fantasy horror comedy fantasy horror comedy fantasy horror decade1980
2150,"Gods Must Be Crazy, The (1980)","Gods Must Be Crazy, The",Adventure|Comedy,1980,4.08,25,adventure comedy adventure comedy adventure comedy decade1980
2151,"Gods Must Be Crazy II, The (1989)","Gods Must Be Crazy II, The",Comedy,1989,3.75,6,comedy comedy comedy decade1980
2152,Air Bud: Golden Receiver (1998),Air Bud: Golden Receiver,Children|Comedy,1998,3.75,0,children comedy children comedy children comedy decade1990
2153,"Avengers, The (1998)","Avengers, The",Action|Adventure,1998,3.25,4,action adventure action adventure action adventure decade1990
2154,How Stella Got Her Groove Back (1998),How Stella Got Her Groove Back,Drama|Romance,1998,3.75,0,drama romance drama romance drama romance decade1990
